Source,Target,Weight
266,266,1
737,737,1
1159,1690,1
1690,1159,1
1625,1625,1
498,1159,1
87,1159,1
412,1717,1
1328,713,1
1328,453,1
1159,1831,1
1998,1151,1
1998,217,1
1998,841,1
841,1151,1
453,869,1
453,1669,1
1983,1159,1
369,453,1
841,1151,1
1287,453,1
1095,1159,1
1159,895,1
1159,1287,1
1839,1120,1
1839,1576,1
1839,203,1
1839,1510,1
1839,1874,1
1839,1830,1
1839,465,1
1839,1878,1
1839,999,1
1839,453,1
1839,1987,1
1839,1586,1
1839,1258,1
1839,539,1
1839,1669,1
1839,1792,1
1839,1963,1
1839,419,1
1839,412,1
1839,1052,1
1839,1768,1
1839,479,1
1385,453,1
1369,1369,1
994,453,1
263,1159,1
1,453,1
702,453,1
205,713,1
841,1151,1
841,1522,1
841,1874,1
841,1258,1
841,1998,1
1998,1151,1
1998,217,1
1998,841,1
991,741,1
630,453,1
841,1151,1
841,943,1
453,691,1
1159,369,1
1669,453,1
228,1159,1
1874,1874,1
2013,1159,1
1957,453,1
1157,1159,1
1522,1151,1
1522,1942,1
998,453,1
1246,1159,1
498,1159,1
453,1669,1
453,2027,1
1037,1195,1
1037,1159,1
1037,1377,1
1669,56,1
1159,1669,1
702,453,1
353,453,1
841,1151,1
841,217,1
2027,713,1
453,994,1
1037,430,1
1037,1159,1
1037,1377,1
630,453,1
1159,1781,1
1874,1874,1
142,1159,1
142,1277,1
1629,453,1
691,453,1
1159,1520,1
1780,713,1
453,1586,1
453,329,1
1526,453,1
453,760,1
1441,1159,1
1246,1159,1
1301,1979,1
1369,1369,1
1157,1159,1
1159,713,1
2028,453,1
453,1277,1
1520,453,1
453,1629,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
205,453,1
205,713,1
882,1306,1
882,1906,1
882,386,1
882,1377,1
882,1159,1
882,246,1
1625,1625,1
1625,1625,1
1384,1159,1
1159,869,1
1625,1625,1
987,1159,1
915,991,1
882,449,1
882,1159,1
882,1377,1
713,1479,1
1159,1690,1
895,453,1
895,1287,1
1625,1625,1
1159,1337,1
1404,1159,1
223,1159,1
2027,1955,1
137,1159,1
1159,1956,1
453,56,1
1159,369,1
369,453,1
1874,1874,1
2027,453,1
2027,453,1
353,453,1
1625,1625,1
1948,453,1
1878,410,1
1878,1179,1
1878,24,1
1878,203,1
1878,1770,1
1878,1874,1
1878,794,1
1878,453,1
1878,329,1
1878,1987,1
1878,419,1
1878,412,1
1878,1586,1
1878,306,1
1878,1792,1
1878,1587,1
1878,852,1
1878,465,1
1878,1768,1
1878,817,1
137,1159,1
1328,1587,1
1328,897,1
1328,1070,1
1328,358,1
1328,572,1
1328,245,1
1328,1158,1
1328,453,1
1328,410,1
453,702,1
223,1159,1
760,453,1
895,453,1
1037,430,1
1037,1159,1
1037,1377,1
1159,760,1
223,1159,1
1220,1220,1
478,1906,1
691,476,1
1037,1444,1
1037,80,1
1037,1159,1
1037,1377,1
691,453,1
453,691,1
1277,453,1
713,453,1
1800,1159,1
453,2027,1
1037,1377,1
1037,1159,1
1037,449,1
713,1586,1
2027,453,1
760,453,1
498,1159,1
882,449,1
882,1159,1
882,1377,1
882,1594,1
882,1906,1
882,1306,1
882,1159,1
882,1377,1
179,1159,1
737,737,1
1159,713,1
999,585,1
1669,872,1
1037,80,1
1037,1444,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
228,1159,1
805,1159,1
2027,713,1
841,1151,1
1758,1159,1
1882,453,1
1,453,1
943,1151,1
943,217,1
943,1942,1
453,2027,1
713,195,1
713,205,1
1576,453,1
882,1306,1
882,1159,1
882,1377,1
363,1159,1
217,1151,1
217,841,1
1800,1159,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
702,56,1
453,691,1
691,453,1
1385,453,1
1669,453,1
1550,869,1
1550,203,1
1550,1792,1
293,713,1
1159,19,1
841,1151,1
760,453,1
760,1023,1
993,453,1
329,453,1
1159,209,1
217,1151,1
217,1942,1
155,1277,1
155,453,1
630,453,1
869,56,1
1384,1159,1
223,1159,1
1328,1587,1
1328,897,1
1328,1070,1
1328,358,1
1328,572,1
1328,245,1
1328,1158,1
1328,453,1
1328,410,1
329,453,1
987,1159,1
943,1522,1
943,1874,1
943,2011,1
943,841,1
943,1998,1
943,1151,1
245,1058,1
245,410,1
245,453,1
245,329,1
245,1906,1
245,1587,1
245,1987,1
245,1768,1
760,453,1
1876,453,1
1159,1039,1
223,1159,1
1328,713,1
1328,453,1
882,449,1
882,1159,1
882,1377,1
1655,1159,1
453,1876,1
217,1151,1
217,1942,1
869,1669,1
869,453,1
142,713,1
367,1159,1
691,476,1
1159,691,1
1550,691,1
1717,412,1
1037,1444,1
1037,80,1
1037,1159,1
1037,1377,1
882,1377,1
882,1952,1
882,1306,1
882,1159,1
882,246,1
705,1159,1
266,266,1
943,1151,1
943,217,1
943,841,1
245,1058,1
245,410,1
245,453,1
245,329,1
245,1906,1
245,1587,1
245,1987,1
245,1768,1
353,453,1
228,1159,1
453,994,1
841,1151,1
841,943,1
841,217,1
841,1942,1
841,1151,1
841,217,1
713,279,1
1948,453,1
1575,453,1
805,1159,1
1159,1906,1
2028,453,1
1625,1625,1
882,449,1
882,1159,1
882,1377,1
1159,1277,1
1384,1159,1
1625,1625,1
1625,1625,1
1159,902,1
1157,1159,1
737,737,1
266,266,1
1625,1625,1
476,691,1
1876,453,1
1339,453,1
895,453,1
1550,869,1
1550,203,1
1550,1792,1
777,453,1
453,702,1
1159,760,1
1625,1625,1
713,142,1
1669,56,1
453,195,1
1792,585,1
1792,999,1
266,266,1
223,1159,1
882,1594,1
882,1906,1
882,1306,1
882,1159,1
882,1377,1
1287,121,1
1287,1277,1
1287,1919,1
1287,423,1
1287,453,1
1287,1669,1
1287,2027,1
1287,1619,1
1287,278,1
1287,869,1
223,1159,1
991,915,1
453,1669,1
1586,453,1
1323,1841,1
87,1159,1
2027,453,1
1625,1625,1
1942,1151,1
1,453,1
943,217,1
943,841,1
943,1425,1
713,293,1
713,892,1
1328,713,1
1328,453,1
1159,1577,1
1441,1159,1
263,1159,1
1039,713,1
1998,1151,1
1998,1522,1
1998,841,1
1998,1874,1
1998,1258,1
453,1956,1
1550,869,1
1550,203,1
1550,1792,1
217,1151,1
217,841,1
223,1159,1
805,1159,1
1669,453,1
1625,1625,1
223,1159,1
453,1948,1
1039,453,1
223,1159,1
1669,453,1
994,453,1
969,453,1
1669,56,1
1159,1831,1
882,449,1
882,1159,1
882,1377,1
1192,453,1
1906,453,1
1159,1520,1
987,1159,1
943,1151,1
943,841,1
1037,1444,1
1037,80,1
1037,1159,1
1037,1377,1
1998,1151,1
1998,217,1
1998,841,1
713,205,1
1,453,1
691,453,1
476,691,1
476,1550,1
1159,1880,1
453,702,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
1,453,1
1526,1159,1
1906,386,1
1906,1424,1
1906,1377,1
1906,246,1
1906,1159,1
1906,1306,1
1277,453,1
1768,453,1
630,453,1
453,993,1
129,1159,1
363,1159,1
1369,1120,1
1369,465,1
1369,14,1
1369,1576,1
1369,203,1
1369,641,1
1369,410,1
1369,794,1
1369,1874,1
1369,272,1
1369,165,1
1369,1323,1
1369,585,1
1369,852,1
1369,47,1
1369,120,1
1369,999,1
1369,453,1
1369,1019,1
1369,1987,1
1369,1894,1
1369,1586,1
1369,1258,1
1369,1792,1
1369,1587,1
1369,1430,1
1369,1670,1
1369,980,1
1369,306,1
1369,690,1
1369,1743,1
1369,329,1
1369,1963,1
1369,419,1
1369,558,1
1369,412,1
1369,1501,1
1369,817,1
1369,266,1
1369,1434,1
1369,217,1
1369,1467,1
1369,25,1
1369,457,1
1369,1522,1
1369,890,1
1369,1241,1
1369,24,1
1369,1976,1
1369,511,1
1369,1440,1
1369,1179,1
1369,1839,1
943,1151,1
943,841,1
476,691,1
1979,1155,1
2028,453,1
498,1159,1
1246,1159,1
263,1159,1
1220,1220,1
1159,1550,1
476,691,1
453,2027,1
1037,1444,1
1037,80,1
1037,1159,1
1037,1377,1
1037,430,1
1037,1159,1
1037,1377,1
737,737,1
841,1151,1
1277,453,1
882,449,1
882,1159,1
882,1377,1
453,56,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
1876,453,1
209,453,1
1957,453,1
223,1159,1
228,1159,1
1625,1625,1
1758,1159,1
453,195,1
1159,2028,1
1404,1159,1
1441,1159,1
882,449,1
882,1159,1
882,1377,1
2027,1955,1
702,453,1
1983,1159,1
1105,1159,1
585,453,1
882,1306,1
882,1906,1
882,386,1
882,1377,1
882,1159,1
882,246,1
943,1151,1
943,217,1
943,841,1
1,453,1
1220,1220,1
1287,453,1
760,453,1
998,453,1
266,266,1
1287,453,1
1277,453,1
1,453,1
1287,453,1
1274,1069,1
1274,404,1
1274,1155,1
1274,91,1
1274,191,1
1274,453,1
1274,1993,1
1274,1405,1
1274,44,1
1274,734,1
1274,388,1
1274,348,1
1274,509,1
1274,1667,1
1274,1103,1
1274,1445,1
1274,2025,1
1274,516,1
1274,1042,1
1274,1975,1
1274,1803,1
1274,958,1
1274,783,1
1274,1528,1
1274,488,1
1274,891,1
943,1151,1
943,217,1
943,841,1
943,1998,1
943,817,1
713,205,1
137,1159,1
1800,1159,1
87,1159,1
882,449,1
882,1159,1
882,1377,1
223,1159,1
1618,1159,1
1159,630,1
882,449,1
882,1159,1
882,1377,1
841,943,1
1625,1625,1
1277,1669,1
882,449,1
882,1159,1
882,1377,1
1328,1587,1
1328,897,1
1328,1070,1
1328,358,1
1328,572,1
1328,245,1
1328,1158,1
1328,453,1
1328,410,1
223,1159,1
1157,1159,1
1159,691,1
869,453,1
869,993,1
882,449,1
882,1159,1
882,1377,1
1039,453,1
1159,1669,1
129,1159,1
1575,453,1
1159,1287,1
691,453,1
453,1876,1
1987,31,1
1159,1480,1
155,1277,1
155,453,1
1669,453,1
1717,453,1
1717,1563,1
444,1159,1
1618,1159,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
1,453,1
917,1159,1
1159,691,1
1287,453,1
2027,453,1
987,1159,1
1625,1625,1
453,2027,1
137,1159,1
630,453,1
1839,1120,1
1839,1576,1
1839,203,1
1839,1510,1
1839,1874,1
1839,1830,1
1839,465,1
1839,1878,1
1839,999,1
1839,453,1
1839,1987,1
1839,1586,1
1839,1258,1
1839,539,1
1839,1669,1
1839,1792,1
1839,1963,1
1839,419,1
1839,412,1
1839,1052,1
1839,1768,1
1839,479,1
1970,453,1
223,1159,1
869,453,1
713,453,1
702,453,1
1037,80,1
1037,1444,1
1037,1195,1
1037,1306,1
1037,1377,1
1037,1159,1
1037,1981,1
1839,1120,1
1839,1576,1
1839,203,1
1839,1510,1
1839,1874,1
1839,1830,1
1839,465,1
1839,1878,1
1839,999,1
1839,453,1
1839,1987,1
1839,1586,1
1839,1258,1
1839,539,1
1839,1669,1
1839,1792,1
1839,1963,1
1839,419,1
1839,412,1
1839,1052,1
1839,1768,1
1839,479,1
155,56,1
841,1151,1
1998,1151,1
1998,943,1
1998,841,1
882,1594,1
882,1906,1
882,1306,1
882,1159,1
882,1377,1
137,1159,1
891,1803,1
585,1144,1
1037,1377,1
1037,1159,1
1037,449,1
882,449,1
882,1159,1
882,1377,1
737,737,1
702,453,1
137,1159,1
1159,713,1
1550,453,1
1625,1625,1
137,1159,1
178,453,1
1159,702,1
691,476,1
498,1159,1
263,1159,1
1,453,1
882,449,1
882,1159,1
882,1377,1
1246,1159,1
1159,2028,1
223,1159,1
1625,1625,1
1159,869,1
1813,453,1
943,1151,1
943,217,1
943,841,1
943,1998,1
1998,1151,1
1998,217,1
1998,841,1
1768,702,1
1159,895,1
2027,1955,1
223,1159,1
453,1669,1
137,1159,1
362,1465,1
1369,1120,1
1369,465,1
1369,14,1
1369,1576,1
1369,203,1
1369,641,1
1369,410,1
1369,794,1
1369,1874,1
1369,272,1
1369,165,1
1369,1323,1
1369,585,1
1369,852,1
1369,47,1
1369,120,1
1369,999,1
1369,453,1
1369,1019,1
1369,1987,1
1369,1894,1
1369,1586,1
1369,1258,1
1369,1792,1
1369,1587,1
1369,1430,1
1369,1670,1
1369,980,1
1369,306,1
1369,690,1
1369,1743,1
1369,329,1
1369,1963,1
1369,419,1
1369,558,1
1369,412,1
1369,1501,1
1369,817,1
1369,266,1
1369,1434,1
1369,217,1
1369,1467,1
1369,25,1
1369,457,1
1369,1522,1
1369,890,1
1369,1241,1
1369,24,1
1369,1976,1
1369,511,1
1369,1440,1
1369,1179,1
1369,1839,1
713,1906,1
50,1667,1
50,1274,1
1037,1981,1
1037,80,1
1037,1306,1
1037,1159,1
1037,1377,1
369,453,1
453,630,1
1159,991,1
872,1669,1
412,453,1
412,1717,1
817,1151,1
817,217,1
817,841,1
817,1998,1
1998,1151,1
1998,217,1
1998,1942,1
943,1151,1
943,217,1
943,841,1
943,1998,1
1328,1587,1
1328,897,1
1328,1070,1
1328,358,1
1328,572,1
1328,245,1
1328,1158,1
1328,453,1
1328,410,1
1625,1625,1
1948,453,1
1328,713,1
1328,453,1
1625,1625,1
805,1159,1
1669,453,1
511,511,1
1287,453,1
1667,1274,1
223,1159,1
1159,1768,1
691,453,1
1690,453,1
137,1159,1
1159,1277,1
1339,453,1
987,1159,1
353,453,1
737,737,1
1451,1159,1
1874,1151,1
1874,1522,1
1874,841,1
1874,1258,1
1874,1998,1
1159,1526,1
453,2027,1
223,1159,1
369,453,1
882,449,1
882,1159,1
882,1377,1
760,453,1
453,760,1
702,453,1
702,1768,1
498,1159,1
1159,1277,1
1159,1881,1
1881,453,1
1037,1377,1
1037,1773,1
1037,1159,1
1037,449,1
882,449,1
882,1159,1
882,1377,1
630,453,1
223,1159,1
1587,453,1
137,1159,1
737,1144,1
511,1874,1
511,1179,1
511,585,1
511,999,1
411,511,1
411,1874,1
411,1258,1
1874,511,1
1874,1258,1
1874,411,1
1278,903,1
1278,1144,1
1278,723,1
1911,1706,1
1874,833,1
1522,1144,1
1522,999,1
1522,1258,1
1522,1899,1
1987,1874,1
1874,1874,1
1874,1818,1
511,1874,1
347,1874,1
1894,1899,1
1894,1998,1
1874,585,1
1874,1440,1
521,1440,1
1258,1751,1
1258,203,1
1258,1874,1
1258,1987,1
1258,1586,1
1258,350,1
1258,1768,1
1278,1144,1
1258,1998,1
465,1874,1
1198,1144,1
999,1587,1
999,1874,1
999,852,1
1198,1144,1
1874,1587,1
1874,852,1
1874,999,1
1380,1144,1
1874,1586,1
1874,1839,1
1874,511,1
1874,1974,1
1874,943,1
1874,841,1
1874,1258,1
1874,1998,1
1522,1144,1
479,999,1
479,794,1
479,1874,1
479,1987,1
479,1767,1
479,419,1
479,412,1
479,1911,1
479,1587,1
479,852,1
999,1440,1
999,1998,1
411,1874,1
411,614,1
1258,350,1
1258,1586,1
1258,1874,1
1258,1751,1
1258,1768,1
1258,1874,1
1258,1792,1
1874,1874,1
1874,521,1
511,1874,1
1792,1731,1
1792,1586,1
1792,794,1
1792,1179,1
1792,1874,1
1792,1987,1
1792,419,1
1792,412,1
1792,1587,1
1792,852,1
1731,1874,1
1731,1987,1
1731,1586,1
1731,1792,1
1731,465,1
1731,1768,1
827,1144,1
1874,350,1
1874,1258,1
1586,1874,1
1380,1144,1
737,1144,1
1380,1144,1
723,1144,1
1369,1120,1
1369,465,1
1369,14,1
1369,1576,1
1369,203,1
1369,641,1
1369,410,1
1369,794,1
1369,1874,1
1369,272,1
1369,165,1
1369,1323,1
1369,585,1
1369,852,1
1369,47,1
1369,120,1
1369,999,1
1369,453,1
1369,1019,1
1369,1987,1
1369,1894,1
1369,1586,1
1369,1258,1
1369,1792,1
1369,1587,1
1369,1430,1
1369,1670,1
1369,980,1
1369,306,1
1369,690,1
1369,1743,1
1369,329,1
1369,1963,1
1369,419,1
1369,558,1
1369,412,1
1369,1501,1
1369,817,1
1369,266,1
1369,1434,1
1369,217,1
1369,1467,1
1369,25,1
1369,457,1
1369,1522,1
1369,890,1
1369,1241,1
1369,24,1
1369,1976,1
1369,511,1
1369,1440,1
1369,1179,1
1369,1839,1
1894,1144,1
1987,1587,1
1987,1768,1
1987,153,1
1987,1874,1
1987,852,1
1258,350,1
1380,737,1
1380,1144,1
1586,350,1
1963,1770,1
1963,22,1
1894,536,1
1894,1874,1
1894,1974,1
1894,1899,1
1894,999,1
1874,1120,1
1258,21,1
131,1,1
1369,217,1
1369,511,1
1369,999,1
252,1,1
1258,1874,1
1998,1899,1
1874,1586,1
999,1522,1
999,1144,1
1380,1144,1
1369,1144,1
817,1522,1
817,1899,1
817,411,1
999,1874,1
999,1258,1
1278,1309,1
1278,1874,1
1998,1144,1
1998,999,1
1844,1587,1
1844,1501,1
1844,1874,1
1844,852,1
1844,999,1
1874,511,1
1258,585,1
1258,1899,1
1258,1998,1
1258,999,1
1874,1299,1
1874,940,1
999,217,1
1843,1258,1
1874,104,1
1874,1440,1
1874,1974,1
1874,1258,1
1587,457,1
1587,1399,1
1587,1874,1
1587,683,1
1587,852,1
1440,1874,1
1440,1258,1
1440,999,1
1131,1706,1
1932,1874,1
1839,1287,1
1874,411,1
1874,1963,1
1874,1258,1
656,1144,1
1522,1963,1
1522,1874,1
1522,1258,1
1522,411,1
1522,999,1
1258,1894,1
999,626,1
999,148,1
999,1874,1
999,511,1
999,1258,1
1440,1874,1
1440,1258,1
1440,999,1
585,1144,1
1522,457,1
1522,412,1
1626,1626,1
1380,1144,1
217,999,1
1258,1874,1
1258,1998,1
1258,999,1
34,1992,1
34,1144,1
34,403,1
626,148,1
626,1874,1
626,511,1
626,1258,1
626,999,1
403,1144,1
1963,1899,1
999,1440,1
999,1874,1
999,1974,1
999,1258,1
1278,1144,1
1269,1587,1
1269,1874,1
1269,536,1
1269,999,1
1278,1144,1
266,266,1
1440,1874,1
810,1874,1
1874,1062,1
1874,1874,1
1278,1874,1
1278,999,1
585,1278,1
1874,284,1
1992,1144,1
1992,1440,1
1751,1756,1
1751,1663,1
1751,1586,1
1751,203,1
266,266,1
1239,1144,1
1930,817,1
1706,1258,1
1706,1963,1
1706,1998,1
1706,999,1
737,1144,1
1591,795,1
1591,1706,1
1591,1253,1
1256,1874,1
511,1874,1
511,1899,1
511,1522,1
511,585,1
511,47,1
511,1258,1
999,585,1
585,1144,1
1706,999,1
1706,1587,1
1706,1792,1
1874,1167,1
217,1974,1
217,1899,1
1586,1874,1
34,1144,1
1578,1144,1
1578,1380,1
1586,1258,1
1792,1179,1
1792,1874,1
1792,465,1
1586,999,1
1814,1874,1
833,1258,1
412,1874,1
412,1768,1
412,362,1
1974,1874,1
1974,999,1
1522,1899,1
1522,411,1
341,1706,1
1258,1874,1
1258,999,1
1874,999,1
1874,1751,1
1874,1258,1
1380,1144,1
1998,1258,1
1998,852,1
999,1963,1
999,1874,1
999,1258,1
999,1998,1
498,1706,1
376,1706,1
1998,1874,1
1998,1258,1
1998,1963,1
1998,999,1
1586,1874,1
1578,1144,1
1578,1198,1
1874,1278,1
1874,411,1
1839,1120,1
1839,1576,1
1839,203,1
1839,1510,1
1839,1874,1
1839,1830,1
1839,465,1
1839,1878,1
1839,999,1
1839,453,1
1839,1987,1
1839,1586,1
1839,1258,1
1839,539,1
1839,1669,1
1839,1792,1
1839,1963,1
